,,timestamp,duration,number_of_trees,training_rmse,training_logloss,training_auc,training_lift,training_classification_error,validation_rmse,validation_logloss,validation_auc,validation_lift,validation_classification_error
0,,2018-10-15 11:15:20,46.472 sec,0.0,,,,,,,,,,
1,,2018-10-15 11:15:21,46.699 sec,1.0,0.5069234117643551,7.343291157539568,0.6129181714411432,1.7412522612574328,0.33695375477301653,0.49819878432514525,7.099430059826435,0.6184545132333614,1.7774922666280428,0.3251101321585903
2,,2018-10-15 11:15:21,46.901 sec,2.0,0.4951385021444765,6.532438071182373,0.6185666549037573,1.7388827870002312,0.31656119771569685,0.4475302178415524,3.363177398171664,0.6670259654629261,2.2695985744018063,0.3329137822529893
3,,2018-10-15 11:15:21,47.127 sec,3.0,0.4799840954783968,5.551122378136259,0.6345304736576942,1.8333751541530152,0.31286091404058736,0.4274932576025641,1.944540480715191,0.6964479186620598,2.509421942419084,0.3736941472624292
4,,2018-10-15 11:15:21,47.356 sec,4.0,0.4686468813266151,4.826600071404228,0.6530485101337432,1.8677873308459811,0.32154021551248574,0.41639552706486627,1.369814237512139,0.7179354208004382,2.751583217890362,0.38477029578351163
5,,2018-10-15 11:15:21,47.554 sec,5.0,0.45837869725606206,4.1945019891435695,0.6659908554397364,1.9274818325148149,0.32371353880022014,0.40803780205606643,1.0452238259740427,0.73501466219084,2.7417561349693256,0.32196349905601007
6,,2018-10-15 11:15:22,47.741 sec,6.0,0.4492349582081988,3.6627020738998373,0.6754577795448438,2.012646366148399,0.32871777924653006,0.4037171796658772,0.886848312184144,0.7442817370359633,2.7925293967280163,0.2932662051604783
7,,2018-10-15 11:15:22,47.932 sec,7.0,0.44134189754300146,3.1651338323100178,0.6861045014259332,2.053059696897536,0.3367668562144598,0.3993784148565308,0.7725890911176485,0.7555548754857663,2.829985081631969,0.31264946507237257
8,,2018-10-15 11:15:22,48.135 sec,8.0,0.43517238096477445,2.785442211659612,0.6939936926551902,2.091602736566717,0.3540982561290528,0.3960805362205239,0.6974437864142627,0.7622644753281493,2.985223100992929,0.32259282567652614
9,,2018-10-15 11:15:22,48.338 sec,9.0,0.42791157932161383,2.3411777478072637,0.7054556941296257,2.173528596464027,0.3310774654537442,0.3937508852424244,0.6230177004594325,0.7672915853570673,3.0971689672801634,0.34273127753303967
10,,2018-10-15 11:15:22,48.544 sec,10.0,0.42214957901531075,1.9999984789286565,0.7148104735045798,2.327078811650398,0.33433480424373296,0.39234123235156815,0.5878131569187383,0.7711666600082427,3.008785881996516,0.31944619257394585
11,,2018-10-15 11:15:23,48.747 sec,11.0,0.4168222408531811,1.7540280385116678,0.7229938357335585,2.427577393453329,0.3244312870052976,0.39105202335754863,0.5591606435020161,0.7757079611871935,3.0814117481136734,0.3025802391441158
12,,2018-10-15 11:15:23,48.960 sec,12.0,0.4135259246638105,1.5591117676705188,0.7281187431888775,2.4174140909687756,0.33429717377110346,0.38970747748330464,0.5361697759054296,0.7783370996110457,3.2494887525562377,0.312901195720579
13,,2018-10-15 11:15:23,49.190 sec,13.0,0.4086683353734969,1.3801484855553714,0.7371634100331621,2.5655079271722685,0.3216325263811297,0.38829051001521536,0.5220471000709974,0.7816519703300632,3.3598109015627764,0.29628697293895534
14,,2018-10-15 11:15:23,49.412 sec,14.0,0.4056540729249381,1.2526035611304778,0.7427529646342131,2.6668049305247665,0.3303250217094653,0.3872753085162406,0.5157307090382893,0.7849606948116538,3.3510352760736195,0.28483322844556325
15,,2018-10-15 11:15:24,49.623 sec,15.0,0.4028445632562683,1.1496802306835918,0.7488770541948363,2.639459603997087,0.317546415398444,0.3868530920715063,0.5141510099648481,0.7862031310982199,3.400627764303039,0.2943989930774072
16,,2018-10-15 11:15:24,49.860 sec,16.0,0.4012161848785902,1.066896635894392,0.7518104109292596,2.6633830922756143,0.3170875290472502,0.3863613183445707,0.5056960855029746,0.7875623458959012,3.401808537832311,0.3077407174323474
17,,2018-10-15 11:15:24,50.095 sec,17.0,0.3998286838437755,0.999299023060763,0.7541899889429164,2.7267969754250343,0.31269167621820887,0.3862903697020667,0.5005395408870179,0.7880446548051114,3.198715490797546,0.308118313404657
18,,2018-10-15 11:15:24,50.324 sec,18.0,0.3980494193275117,0.9298337706975252,0.7574412559414929,2.823459245308795,0.2833028773190448,0.3850086355429282,0.47901181267922943,0.7913575621427286,3.306165881961288,0.2790434235368156
19,,2018-10-15 11:15:28,54.454 sec,46.0,0.38144680748132936,0.4928040446096614,0.795334813432605,3.4243496900686474,0.27309324002105717,0.3771821516152007,0.4372096602837514,0.8109560352807687,3.7572213701431494,0.2448080553807426
20,,2018-10-15 11:15:29,55.195 sec,50.0,0.38101957821256444,0.48659811951436244,0.7965249116755324,3.4370324666985312,0.2735267705075403,0.37708283668422354,0.4365391462737492,0.8112674446437419,3.7572213701431494,0.2509754562617999
