,,timestamp,duration,number_of_trees,training_rmse,training_logloss,training_auc,training_lift,training_classification_error,validation_rmse,validation_logloss,validation_auc,validation_lift,validation_classification_error
0,,2018-10-15 20:07:56, 1 min  3.261 sec,0.0,,,,,,,,,,
1,,2018-10-15 20:07:57, 1 min  3.526 sec,1.0,0.4999168370720067,7.522995866806739,0.6219370532806638,1.8182533064905726,0.2713801862828112,0.5040765504455512,7.615656785982497,0.6199706091010438,1.8487514198195443,0.29250063339244997
2,,2018-10-15 20:07:57, 1 min  3.723 sec,2.0,0.49370718025861393,6.80928514857803,0.6292767674399858,1.8144283906332361,0.3057941589879744,0.44582525866716943,3.5208335259835013,0.6739437536476517,2.291303843027981,0.3229034709906258
3,,2018-10-15 20:07:57, 1 min  3.948 sec,3.0,0.48272082822525164,5.80208938819018,0.6435649135255254,1.8216875562792576,0.32631229786881166,0.4227074061390753,2.0067180749043665,0.7055792907741933,2.544809800128949,0.3511527742589308
4,,2018-10-15 20:07:57, 1 min  4.198 sec,4.0,0.4722492959233478,4.99692146869718,0.6540367841494501,1.885727130049307,0.33330892314452054,0.4119716966596275,1.4059470962183152,0.7253516598344185,2.858458259619065,0.3721814035976691
5,,2018-10-15 20:07:57, 1 min  4.430 sec,5.0,0.4626136415786152,4.354002212013728,0.662766295227347,1.9127237242955064,0.3396621575224885,0.4056736171928277,1.083216628873963,0.7381387540495487,2.975794611324947,0.29364073980238153
6,,2018-10-15 20:07:58, 1 min  4.643 sec,6.0,0.4534513965527615,3.7648734077629364,0.671298709721915,1.9453652397710686,0.3477381268240913,0.40156424437032007,0.876432195100434,0.7473741713059555,3.041705851619645,0.29756777299214593
7,,2018-10-15 20:07:58, 1 min  4.841 sec,7.0,0.4444291541655925,3.1723676401008336,0.6845217617407129,2.010349087832528,0.35602263540824575,0.3978462317309198,0.7512565074213842,0.7560393754171866,2.92276553205144,0.30466176843172027
8,,2018-10-15 20:07:58, 1 min  5.034 sec,8.0,0.4374450092152437,2.7077627382443703,0.6925606907396937,2.116003469353261,0.36618597395982555,0.3945394664321259,0.66862977160166,0.7635980960568666,3.0156515095336007,0.29630098809222194
9,,2018-10-15 20:07:58, 1 min  5.261 sec,9.0,0.43036916800522246,2.3476868361592076,0.7035499388803778,2.1555346802871553,0.37047318611987384,0.390849353970095,0.6351597721820957,0.7718306493606344,3.2368292263534513,0.3020015201418799
10,,2018-10-15 20:07:58, 1 min  5.449 sec,10.0,0.42197882566026296,1.9778200320175208,0.7166036325203891,2.2464563081618336,0.33193132238927775,0.38795876006211305,0.6166646254323532,0.7778463041206669,3.4456569183762547,0.2864200658728148
11,,2018-10-15 20:07:59, 1 min  5.662 sec,11.0,0.4169054463286395,1.7418310883170467,0.7237029149731449,2.3388782211905292,0.33009010136403455,0.38635971303785555,0.5751107149566629,0.7807051019944573,3.4369557645419717,0.289967063592602
12,,2018-10-15 20:07:59, 1 min  5.870 sec,12.0,0.41228527788102953,1.5260382107204795,0.7323288318261838,2.4102301023247006,0.3275576784989541,0.3847788608923676,0.5434377588632593,0.7855368644349154,3.6603578892371993,0.27818596402330886
13,,2018-10-15 20:07:59, 1 min  6.123 sec,13.0,0.409431776510918,1.351230086301136,0.736574522676134,2.5391616252656504,0.3320653529558493,0.38356684377457434,0.520286173630452,0.7886483331760693,3.4978638413819554,0.2790727134532556
14,,2018-10-15 20:07:59, 1 min  6.381 sec,14.0,0.40642640608283065,1.2450470120131594,0.7427952435314287,2.6433940210315274,0.2969630898613923,0.3823747012737933,0.5097495328956981,0.7910105698898803,3.4978638413819554,0.27603242969343805
15,,2018-10-15 20:08:00, 1 min  6.660 sec,15.0,0.40414475399050015,1.1275783822201733,0.7475007468592602,2.620599777099298,0.3075222616601283,0.3817685824339205,0.49217889699172246,0.7925903307087715,3.4456569183762547,0.2805928553331644
16,,2018-10-15 20:08:00, 1 min  6.974 sec,16.0,0.40188438391132775,1.0193494607476064,0.751236553310082,2.8385928893892736,0.2970617529880478,0.38122465534109334,0.4864478010169759,0.7937784604201397,3.4201901266661565,0.2838864960729668
17,,2018-10-15 20:08:00, 1 min  7.222 sec,17.0,0.4000294479680062,0.9423059312929999,0.7548472243481997,2.8766097584435943,0.2954191821746437,0.38076597805181117,0.4810642102710692,0.7947773490876939,3.341243072364853,0.2724854319736509
18,,2018-10-15 20:08:04, 1 min 11.310 sec,41.0,0.38268324535551534,0.5099442981586529,0.7934061177224974,3.3670195948334807,0.2588813538231817,0.3757212835869264,0.4447172181376378,0.8081789961662524,3.4978638413819554,0.248416518875095
19,,2018-10-15 20:08:06, 1 min 13.034 sec,50.0,0.38069320280237207,0.4857284896768785,0.7983801242393007,3.472207373627951,0.2604989734337087,0.3754573803809613,0.4396843500929709,0.8093044823741976,3.4541405433646815,0.25677729921459336
